i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
26400,-74.46811740903125,2.412006908007971,-76.22395615445609,2.16980656388526,-73.90813801041921,2.1310161029476977,-73.80642171408053,2.1157829515605684
26600,-74.42912287191211,2.40725490013605,-76.25502737046276,2.1694699144103264,-73.90083621169093,2.124432181712386,-73.7192580380259,2.107885098515262
26800,-74.3914335078072,2.4093039275613646,-76.17336617994671,2.1887004383877957,-73.98708969500443,2.110974998527507,-73.67802850960015,2.1019455345821263
27000,-74.33667535310079,2.41758872835853,-76.13994492768384,2.181994237225469,-73.95880527534855,2.1084052267297713,-73.61159033335299,2.1142878766089104
27200,-74.27818809203545,2.4360313617202576,-76.0613659673182,2.1964007243473374,-73.94557708093737,2.1330676044653956,-73.47008395702585,2.148774085434309
27400,-74.22845495021627,2.45774938841236,-76.04841951343747,2.19528304741754,-73.9424831104258,2.135194955839943,-73.41263117520438,2.1459207348659497
27600,-74.1391691141698,2.4585051579114854,-76.10810162026719,2.172537794779305,-73.97268395812131,2.1365387405772176,-73.46291404794893,2.1211635126385624
27800,-74.15367999197518,2.4471484372113745,-76.1707773827096,2.1440658401785972,-74.09807946029588,2.1016494019140852,-73.50000690257579,2.115277522188664
28000,-74.09040022689852,2.4549791303952726,-76.14879931922982,2.1223720224021667,-74.13569286710138,2.10062108715352,-73.46178438329638,2.1071954413034426
28200,-74.08374106152777,2.462511270541099,-76.11297966402324,2.120499499233632,-74.11711299655047,2.127146511139529,-73.40332025063336,2.116888711214065
28400,-74.10674455365368,2.4422908237917893,-76.04759116010686,2.116617761444731,-74.10529716595619,2.1304918971126408,-73.40428960121864,2.1205874681285164
28600,-74.03535503950657,2.4489336396844266,-75.98367766942464,2.1141057438578934,-74.11768609342613,2.122790629742614,-73.39788266082043,2.1064408388558995
28800,-74.02530405640559,2.461143095402878,-76.02072384605908,2.1062278604056437,-74.11875871528031,2.1227372881347484,-73.35054445204743,2.097667322769133
29000,-73.96226463235024,2.47683420372157,-76.01183149445019,2.1048866601564473,-74.03951045834559,2.119347368016866,-73.36211791951374,2.0787393227118196
29200,-73.95512895109047,2.4819132009585587,-75.99932361232172,2.094949061627389,-73.973017794079,2.128200921874561,-73.34373953113735,2.0651461608786827
29400,-73.93495186162953,2.4713603756016327,-75.93123131868404,2.118554763511503,-73.96355528101432,2.1216302022652216,-73.3798906766189,2.083887039349414
29600,-73.93196370449047,2.459243945174719,-75.85386377223911,2.1336275185648756,-73.90886091936244,2.1140941298366935,-73.33569374240832,2.084913022259842
29800,-73.95247687310207,2.4661169011378767,-75.83783222855612,2.1365595885410764,-73.95421577923211,2.109193664199676,-73.35565284712716,2.0845339908491964
30000,-73.88254802278756,2.474565498058927,-75.87973992585971,2.113595214734175,-73.94358101634049,2.1007401557001844,-73.32760928368975,2.082057055916047
30200,-73.88434497902331,2.4790197514891052,-75.80475118270672,2.1350859018246764,-73.88903402949043,2.1074368167596123,-73.35447724036182,2.0731185307035056
30400,-73.93005266338452,2.466957024139449,-75.77202315638591,2.1370916776545816,-73.98716579373877,2.091945853017655,-73.34842144238735,2.0769418524283427
30600,-73.9680671812623,2.4499348692867273,-75.72267602661806,2.156429874595737,-74.01982748029269,2.0796364405180507,-73.25365426910327,2.0848059240211367
30800,-73.90045422695022,2.4445182711521425,-75.70930455574276,2.1485183178154386,-74.01933784416475,2.088296118703299,-73.1141804938724,2.098893980945842
31000,-73.92648370903606,2.436234593911791,-75.80045970424695,2.1218626272347136,-73.98394072055432,2.080055938946279,-73.04697404733639,2.094363937160268
