i,mean-1-MGVT,std-1-MGVT,mean-3-MGVT,std-3-MGVT,mean-1-T2VT,std-1-T2VT,mean-3-T2VT,std-3-T2VT
29000,-58.40175595077606,2.274928211935689,-57.71362011113166,2.43829371463739,-54.55220104761154,2.7230306723033473,-56.34427486911481,3.370390012543227
29200,-58.37780857141784,2.2568515701171674,-57.52521325726538,2.418715968284952,-54.580358733170414,2.709900856552454,-56.36377048784711,3.361429955245878
29400,-58.278148390137055,2.248661127302242,-57.3901808318944,2.400629622082184,-54.65833808200741,2.7038309023218567,-56.3458173094832,3.3727041944106997
29600,-58.17054698872124,2.2623643652578935,-57.39681617358396,2.4204139363917614,-54.62239130904841,2.709004066108314,-56.2396954981913,3.3815035653272854
29800,-58.12512072569269,2.2402756508131385,-57.292853490254366,2.418194964393941,-54.71025862537131,2.7044275709242314,-56.19730936864512,3.3732707606557577
30000,-58.13511557938637,2.2359489233168457,-57.24809221509847,2.4306970938809696,-54.650863127059594,2.7097252291739164,-56.14684179751953,3.3825279692656625
30200,-58.052264145649694,2.2335245868759492,-57.13870915528085,2.4499216103123604,-54.64904085881245,2.714286586585708,-56.11427959501121,3.377785530654888
30400,-57.91036644432717,2.230386690838495,-57.20274147248591,2.4568091401059506,-54.64522150350519,2.7087410191021255,-56.1284814292252,3.3689284827816777
30600,-57.88630958690179,2.206191431671127,-57.186172672715664,2.434001763699554,-54.61003143327796,2.70434301615861,-56.0831029480035,3.3621040129922783
30800,-57.932390096628744,2.1838952360249295,-57.08279549371484,2.4214381070798328,-54.55193956013587,2.6919383542174624,-56.071619990806646,3.364967005716507
31000,-57.99920125189622,2.185945188055246,-57.05332038826302,2.3832590747179294,-54.52606046145057,2.6723275436577887,-56.08626854085783,3.338673969320544
31200,-58.003531267131414,2.157482094514474,-56.91855863608078,2.344086097076365,-54.51463500847622,2.670501860811366,-56.00684301249969,3.343687475471081
31400,-57.84440584903171,2.1672876072312866,-56.76701657706225,2.3425587647457493,-54.49097239760282,2.679600370275534,-55.973075761656744,3.3302624822505904
31600,-57.69123071376603,2.153714478112416,-56.73667160090351,2.3220408894428664,-54.44823491132495,2.6931402903438086,-55.96813791531599,3.32514361471889
31800,-57.601026786167274,2.1602513579440337,-56.627331674220386,2.3143965652380727,-54.374851422426076,2.6958554674635327,-56.0683333253611,3.3110780034198406
32000,-57.511061230072094,2.165360266193619,-56.632858311433885,2.3215922906090873,-54.34838428654355,2.706235699367049,-56.03979911549504,3.3134708663441166
32200,-57.48514938071623,2.1729868616125914,-56.67459867954308,2.32235743391115,-54.30366346049086,2.713049765211151,-56.01701017543707,3.3198747749441004
32400,-57.50383130874579,2.177857234123087,-56.593507116131086,2.298022513077822,-54.18770267359644,2.7125933723721554,-56.00600719684017,3.299053905709259
32600,-57.42844617250498,2.183560552514157,-56.53479340567649,2.297542109104884,-54.29657103249483,2.7243704876689607,-56.031530478395716,3.283548697569194
32800,-57.26746317376939,2.1838893468301444,-56.42172038350997,2.2544207041167703,-54.22929077303686,2.739793109627475,-56.05609192445106,3.2629187303749347
